Harukanaru Toki no Naka de 6,,PSV,Adventure,Tecmo Koei,0.03,2015
Harukanaru Toki no Naka de 6,,PSP,Adventure,Tecmo Koei,0.02,2015
Handball 16,,PS4,Sports,Bigben Interactive,0.06,2015
Handball 16,,PS3,Sports,Bigben Interactive,0.03,2015
Hakuoki: Shinkai - Furi no Shou,,PSV,Action,Idea Factory,0.02,2015
Hakuoki Zuisouroku Omokage Hana,,PSV,Visual Novel,Idea Factory,0.04,2015
Guitar Hero Live,,PS4,Music,Activision,1.21,2015
Guitar Hero Live,,XOne,Music,Activision,0.83,2015
Guitar Hero Live,,PS3,Music,Activision,0.38,2015
Guitar Hero Live,,X360,Music,Activision,0.34,2015
Guitar Hero Live,,WiiU,Music,Activision,0.27,2015
Gudetama: Hanjuku de Tanomuwa,,3DS,Action,Rocket Company,0.04,2015
Gravity Falls: Legend of the Gnome Gemulets,,3DS,Action,Ubisoft,0.04,2015
Grand Theft Auto V,,PC,Action,Take-Two Interactive,1.08,2015
Grand Ages: Medieval,,PS4,Strategy,Kalypso Media,0.09,2015
Grand Ages: Medieval,,PC,Strategy,Kalypso Media,0.06,2015
Grand Ages: Medieval,,PC,Strategy,Kalypso Media,0.05,2015
Goosebumps: The Game,,3DS,Adventure,GameMill Entertainment,0.06,2015
Godzilla (2015),,PS4,Action,Namco Bandai Games,0.2,2015
Godzilla (2014),,PS3,Action,Namco Bandai Games,0.07,2015
God of War III Remastered,,PS4,Action,Sony Computer Entertainment,0.89,2015
God of War III Remastered,,PS4,Action,Sony Computer Entertainment Europe,0.03,2015
God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,,PS4,Misc,Namco Bandai Games,0.04,2015
God Eater 2: Rage Burst,,PS4,Role-Playing,Namco Bandai Games,0.12,2015
Girl Friend Beta: Kimi to Sugosu Natsuyasumi,,PSV,Action,Namco Bandai Games,0.02,2015
Genkai Tokki: Moero Crystal,,PSV,Role-Playing,Compile Heart,0.07,2015
Gears of War: Ultimate Edition,,XOne,Shooter,Microsoft Studios,3.62,2015
Game of Thrones: A Telltale Games Series,,PS4,Adventure,Telltale Games,0.06,2015
Game of Thrones: A Telltale Games Series,,PS3,Adventure,Telltale Games,0.04,2015
Fuuraiki 3,,PSV,Visual Novel,Nippon Ichi Software,0.02,2015
Future Card Buddyfight: Yuujou no Bakunetsu Fight!,,3DS,Strategy,FuRyu Corporation,0.08,2015
Fossil Fighters: Frontier,,3DS,Role-Playing,Nintendo,0.42,2015
Football Manager 2016,,PC,Simulation,Sega,0.39,2015
Football Manager 2016,,PC,Simulation,Sega,0.31,2015
Final Fantasy XIV: Heavensward,,PS4,MMO,Square Enix,0.17,2015
Final Fantasy XIV: Heavensward,,PS3,MMO,Square Enix,0.04,2015
Final Fantasy XIV: Heavensward,,PC,MMO,Square Enix,0.03,2015
Final Fantasy XIV: Heavensward,,PC,Action,Square Enix,0.02,2015
Final Fantasy X / X-2 HD Remaster,,PS4,Role-Playing,Square Enix,0.9,2015
Final Fantasy Type-0 HD,,XOne,Role-Playing,Square Enix,0.3,2015
FIFA 16,,PS4,Sports,EA Sports,8.22,2015
FIFA 16,,XOne,Sports,EA Sports,3.25,2015
FIFA 16,,PS3,Sports,EA Sports,2.55,2015
FIFA 16,,X360,Sports,EA Sports,1.59,2015
FIFA 16,,PC,Sports,EA Sports,0.21,2015
FIFA 16,,PC,Sports,Electronic Arts,0.18,2015
Fatal Frame: Maiden of Black Water,,WiiU,Misc,Nintendo,0.12,2015
Farming Simulator 2015,,PS3,Simulation,Focus Home Interactive,0.42,2015
Farming Simulator 2015,,PS4,Simulation,Focus Home Interactive,0.41,2015
Farming Simulator 2015,,X360,Simulation,Focus Home Interactive,0.4,2015
Farming Simulator 2015,,XOne,Simulation,Focus Home Interactive,0.24,2015
Farming Simulator 15 Expansion Pack,,PC,Action,Focus Home Interactive,0.01,2015
Famicom Remix Best Choice,,3DS,Misc,Nintendo,0.04,2015
Fallout Anthology,,PC,Action,Bethesda Softworks,0.01,2015
Fallout 4,,PS4,Role-Playing,Bethesda Softworks,8.48,2015
Fallout 4,,XOne,Role-Playing,Bethesda Softworks,5.03,2015
Fallout 4,,PC,Role-Playing,Bethesda Softworks,1.23,2015
F1 2015,,PS4,Racing,Codemasters,0.68,2015
F1 2015,,XOne,Racing,Codemasters,0.25,2015
F1 2015,,PC,Racing,Codemasters,0.06,2015
F1 2015,,PC,Racing,Codemasters,0.05,2015
Evolve,,PS4,Shooter,2K Games,1.01,2015
Evolve,,XOne,Shooter,2K Games,0.67,2015
Evolve,,PC,Misc,2K Games,0.22,2015
Evolve,,PC,Shooter,Take-Two Interactive,0.18,2015
Etrian Odyssey 2 Untold: Knight of Fafnir,,3DS,Role-Playing,Atlus,0.13,2015
Etrian Mystery Dungeon,,3DS,Role-Playing,Atlus,0.28,2015
Ebikore Photo Kano Kiss,,PSV,Simulation,Kadokawa Games,0.04,2015
Earth Defense Force 4.1: The Shadow of New Despair,,PS4,Shooter,Xseed Games,0.11,2015
Earth Defense Force 4.1: The Shadow of New Despair,,PS4,Shooter,Xseed Games,0.08,2015
Earth Defense Force 2: Invaders from Planet Space,,PSV,Action,Xseed Games,0.09,2015
Dynasty Warriors 8: Empires,,PS4,Misc,Tecmo Koei,0.21,2015
Dynasty Warriors 8: Empires,,PS3,Misc,Tecmo Koei,0.09,2015
Dynasty Warriors 8: Empires,,XOne,Action,Tecmo Koei,0.07,2015
Dynasty Warriors 8: Empires,,PSV,Action,Tecmo Koei,0.03,2015
Dying Light,,PS4,Action,Warner Bros. Interactive,2.45,2015
Dying Light,,PC,Action,Warner Bros. Interactive Entertainment,0.18,2015
Durarara!! Relay,,PSV,Action,Kadokawa Games,0.02,2015
Dungeon Travelers 2: The Royal Library & The Monster Seal,,PSV,Role-Playing,Atlus,0.12,2015
Dream Girl Premier,,3DS,Misc,Alchemist,0.04,2015
Dragon's Dogma Online,,PS4,Role-Playing,Capcom,0.09,2015
Dragon's Dogma Online,,PS3,Role-Playing,Capcom,0.04,2015
Dragon Quest X: All in One Package,,WiiU,MMO,Square Enix,0.02,2015
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,,PS4,Action,Square Enix,0.81,2015
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,,PS3,Action,Square Enix,0.5,2015
Dragon Ball: Xenoverse,,XOne,Fighting,Namco Bandai Games,0.35,2015
Dragon Ball: Xenoverse,,X360,Fighting,Namco Bandai Games,0.28,2015
Dragon Ball Z: Extreme Butoden,,3DS,Fighting,Namco Bandai Games,0.35,2015
Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,,3DS,Action,Alchemist,0.06,2015
Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,,PS3,Action,Arc System Works,0.02,2015
Downtown Nekketsu Jidaigek,,3DS,Action,Arc System Works,0.02,2015
DoraMoji: Nobita no Kanji Daisakusen,,3DS,Misc,Shogakukan,0.04,2015
Doraemon: Nobita no Uchuu Eiyuuki,,3DS,Action,FuRyu Corporation,0.07,2015
Don Bradman Cricket 14,,PS4,Sports,Tru Blu Entertainment,0.13,2015
Don Bradman Cricket 14,,XOne,Sports,Tru Blu Entertainment,0.04,2015
DmC Devil May Cry: Definitive Edition,,PS4,Action,Capcom,0.31,2015
DmC Devil May Cry: Definitive Edition,,XOne,Action,Capcom,0.15,2015
Divinity: Original Sin,,PS4,Role-Playing,Focus Home Interactive,0.34,2015
Divinity: Original Sin,,XOne,Role-Playing,Focus Home Interactive,0.1,2015
Disney Infinity 3.0,,PS4,Action,Disney Interactive Studios,0.85,2015
Disney Infinity 3.0,,PS3,Action,Disney Interactive Studios,0.56,2015
Disney Infinity 3.0,,WiiU,Action,Disney Interactive Studios,0.55,2015
Disney Infinity 3.0,,X360,Action,Disney Interactive Studios,0.53,2015
Disney Infinity 3.0,,XOne,Action,Disney Interactive Studios,0.46,2015
Disney Infinity 2.0: Marvel Super Heroes,,PSV,Action-Adventure,Disney Interactive Studios,0.08,2015
Dishonored: Definitive Edition,,PS4,Action,Bethesda Softworks,0.42,2015
Dishonored: Definitive Edition,,XOne,Action,Bethesda Softworks,0.19,2015
Disgaea 5: Alliance of Vengeance,,PS4,Role-Playing,NIS America,0.35,2015
DiRT Rally,,PC,Racing,Codemasters,0.04,2015
Diabolik Lovers: More Blood,,PSV,Adventure,Idea Factory,0.03,2015
Diabolik Lovers: Dark Fate,,PSV,Visual Novel,Idea Factory,0.04,2015
Devil's Third,,WiiU,Action,Nintendo,0.05,2015
Devil May Cry 4 Special Edition,,PS4,Action,Capcom,0.1,2015
Destiny: The Taken King,,PS4,Shooter,Activision,2.18,2015
Destiny: The Taken King,,XOne,Shooter,Activision,1.27,2015
Destiny: The Taken King,,PS3,Shooter,Activision,0.43,2015
Destiny: The Taken King,,X360,Shooter,Activision,0.4,2015
Dengeki Bunko Fighting Climax,,PS3,Fighting,Sega,0.19,2015
Dengeki Bunko Fighting Climax,,PSV,Fighting,Sega,0.15,2015
Deadpool,,PS4,Action,Activision,0.47,2015
Deadpool,,XOne,Action,Activision,0.22,2015
Dead or Alive 5 Last Round,,PS4,Fighting,Tecmo Koei,0.35,2015
Dead or Alive 5 Last Round,,XOne,Fighting,Tecmo Koei,0.1,2015
Dead or Alive 5,,PS3,Fighting,Tecmo Koei,0.65,2015
Date-A-Live Twin Edition: Rio Reincarnation,,PSV,Action,Compile Heart,0.02,2015
Darksiders II: Deathinitive Edition,,PS4,Action-Adventure,Nordic Games,0.24,2015
Darksiders II: Deathinitive Edition,,XOne,Action-Adventure,Nordic Games,0.08,2015
Dark Souls II: Scholar of the First Sin,,PS4,Role-Playing,Namco Bandai Games,0.69,2015
Dark Souls II: Scholar of the First Sin,,XOne,Role-Playing,Namco Bandai Games,0.28,2015
Dark Souls II,,PS3,Role-Playing,Namco Bandai Games,1.29,2015
Dark Souls II,,X360,Role-Playing,Namco Bandai Games,0.75,2015
Danganronpa Another Episode: Ultra Despair Girls,,PSV,Shooter,NIS America,0.22,2015
Cross Ange: Tenshi to Ryuu no Rondo tr.,,PSV,Action,Namco Bandai Games,0.02,2015
Criminal Girls: Invite Only,,PSV,Role-Playing,NIS America,0.07,2015
Corpse Party: Blood Drive,,PSV,Adventure,Xseed Games,0.23,2015
Corpse Party: Blood Covered - Repeated Fear,,3DS,Adventure,5pb,0.05,2015
Code: Realize - Guardian of Rebirth,,PSV,Adventure,Aksys Games,0.12,2015
Code Name: S.T.E.A.M.,,3DS,Strategy,Nintendo,0.22,2015
Clock Zero: Shuuen no Ichibyou - ExTime,,PSV,Action,Idea Factory,0.02,2015
Civilization Beyond Earth: Rising Tide,,PC,Strategy,2K Games,0.05,2015
Civilization Beyond Earth: Rising Tide,,PC,Strategy,Take-Two Interactive,0.04,2015
Cities: Skylines,,PC,Simulation,Paradox Interactive,0.14,2015
Chou Megami Shinkou Noire Gekishin Black Heart,,PSV,Misc,Idea Factory,0.15,2015
Chibi-Robo! Zip Lash,,3DS,Platform,Nintendo,0.32,2015
Chaos;Child,,PS3,Visual Novel,5pb,0.02,2015
Call of Duty: Black Ops 3,,PS4,Shooter,Activision,15.09,2015
Call of Duty: Black Ops 3,,XOne,Shooter,Activision,7.37,2015
Call of Duty: Black Ops 3,,X360,Shooter,Activision,2.01,2015
Call of Duty: Black Ops 3,,PS3,Shooter,Activision,1.95,2015
Call of Duty: Black Ops 3,,PC,Shooter,Activision,0.3,2015
Call of Duty: Black Ops 3,,PC,Shooter,Activision,0.23,2015
Brothers: A Tale of Two Sons,,PS4,Adventure,505 Games,0.15,2015
Brothers: A Tale of Two Sons,,XOne,Adventure,505 Games,0.05,2015
Broken Sword 5: The Serpent's Curse,,XOne,Adventure,Revolution Software,0.02,2015
Borderlands: The Handsome Collection,,PS4,Shooter,2K Games,1.28,2015
Borderlands: The Handsome Collection,,XOne,Shooter,2K Games,0.68,2015
BlazBlue: Chrono Phantasma Extend,,PS4,Fighting,Aksys Games,0.16,2015
BlazBlue: Chrono Phantasma Extend,,XOne,Fighting,Arc System Works,0.08,2015
BlazBlue: Chrono Phantasma Extend,,PS3,Fighting,Arc System Works,0.04,2015
BlazBlue: Chrono Phantasma Extend,,PSV,Fighting,Arc System Works,0.03,2015
Bladestorm: Nightmare,,PS4,Action,Tecmo Koei,0.22,2015
Bladestorm: Nightmare,,XOne,Action,Tecmo Koei,0.08,2015
Bladestorm: Nightmare,,PS3,Action,Tecmo Koei,0.03,2015
Blade Arcus from Shining EX,,PS4,Fighting,Sega,0.03,2015
Blade Arcus from Shining EX,,PS3,Fighting,Sega,0.03,2015
Battlefield: Hardline,,PS4,Shooter,Electronic Arts,2.15,2015
Battlefield: Hardline,,XOne,Shooter,Electronic Arts,1.24,2015
Battlefield: Hardline,,PS3,Shooter,Electronic Arts,0.46,2015
Battlefield: Hardline,,X360,Shooter,Electronic Arts,0.3,2015
Battlefield: Hardline,,PC,Shooter,Electronic Arts,0.14,2015
Battlefield: Hardline,,PC,Shooter,Electronic Arts,0.14,2015
Batman: Arkham Knight,,PS4,Action,Warner Bros. Interactive,4.11,2015
Batman: Arkham Knight,,XOne,Action,Warner Bros. Interactive Entertainment,1.58,2015
Batman: Arkham Knight,,PC,Action,Warner Bros. Interactive Entertainment,0.13,2015
Barbie and Her Sisters Puppy Rescue,,Wii,Action,Little Orbit,0.04,2015
Barbie and Her Sisters Puppy Rescue,,3DS,Action,Little Orbit,0.03,2015
Back to the Future: The Game,,PS4,Adventure,Telltale Games,0.18,2015
Back to the Future: The Game,,X360,Adventure,Telltale Games,0.02,2015
Back to the Future: The Game,,XOne,Adventure,Telltale Games,0.02,2015
Axiom Verge,,PS4,Action,Thomas Happ Games,0.04,2015
A-Train 3D: City Simulator,,3DS,Simulation,Natsume,0.06,2015
Atelier Sophie: The Alchemist of the Mysterious Book,,PS3,Role-Playing,Tecmo Koei,0.04,2015
Atelier Shallie: Alchemists of the Dusk Sea,,PS3,Role-Playing,Tecmo Koei,0.2,2015
Atelier Escha & Logy Plus: Alchemists of the Dusk Sky,,PSV,Role-Playing,Tecmo Koei,0.05,2015
Atelier Ayesha Plus: The Alchemist of Dusk,,PSV,Role-Playing,Tecmo Koei,0.05,2015
Assassin's Creed: Rogue,,PC,Action,Ubisoft,0.1,2015
Assassin's Creed: Rogue,,PC,Action,Ubisoft,0.07,2015
Assassin's Creed Syndicate,,PS4,Action,Ubisoft,3.6,2015
Assassin's Creed Syndicate,,XOne,Action,Ubisoft,1.44,2015
Assassin's Creed Syndicate,,PC,Action,Ubisoft,0.26,2015
Assassin's Creed Syndicate,,PC,Action,Ubisoft,0.2,2015
Assassin's Creed Chronicles: China,,PS4,Action-Adventure,Ubisoft,0.04,2015
Assassination Classroom: Grand Siege on Korosensei,,3DS,Action,Namco Bandai Games,0.14,2015
Art Academy: Home Studio,,WiiU,Misc,Nintendo,0.02,2015
Arcania: Gothic 4,,PS4,Role-Playing,Nordic Games,0.05,2015
Ar Nosurge: Ode to an Unborn Star,,PSV,Role-Playing,Tecmo Koei,0.04,2015
Anno 2205,,PC,Strategy,Ubisoft,0.23,2015
Anno 2205,,PC,Strategy,Ubisoft,0.25,2015
Animal Crossing: Amiibo Festival,,WiiU,Party,Nintendo,0.49,2015
Angelique Retour,,PSV,Action,Tecmo Koei,0.03,2015
Amatsumi Sora ni! Kumo no Hatate ni,,PSV,Adventure,Prototype,0.03,2015
Alia's Carnival! Sacrament,,PSV,Adventure,Dramatic Create,0.04,2015
Akogare Girls Collection: Wan Nyan Doubutsu Byouin - Suteki na Juui-San ni Narou!,,3DS,Action,Nippon Columbia,0.03,2015
Aikatsu! My No.1 Stage!,,3DS,Misc,Bandai Namco Games,0.09,2015
Adventure Time: Finn & Jake Investigations,,PS4,Action,Little Orbit,0.14,2015
Adventure Time: Finn & Jake Investigations,,X360,Action,Little Orbit,0.13,2015
Adventure Time: Finn & Jake Investigations,,PS3,Action,Little Orbit,0.12,2015
Adventure Time: Finn & Jake Investigations,,3DS,Action,Little Orbit,0.11,2015
Adventure Time: Finn & Jake Investigations,,WiiU,Action,Little Orbit,0.07,2015
Adventure Time: Finn & Jake Investigations,,XOne,Action,Little Orbit,0.06,2015
Act of Aggression,,PC,Strategy,Focus Home Interactive,0.01,2015
Abunai: Koi no Sousa Shitsu,,PSV,Action,Asgard,0.02,2015
A Good Librarian Like a Good Shepherd: Library Party,,PSV,Action,Kaga Create,0.04,2015
7 Roses: A Darkness Rises,,PC,Misc,Avanquest Software,0.02,2015
7 Roses: A Darkness Rises,,PC,Misc,Avanquest Software,0.02,2015
3rd Super Robot Wars Z: Tengoku-Hen,,PSV,Action,Namco Bandai Games,0.2,2015
3rd Super Robot Wars Z: Tengoku-Hen,,PS3,Action,Namco Bandai Games,0.16,2015
Zettai Kaikyuu Gakuen: Eden with Roses and Phantasm,,PSV,Adventure,Prototype,0.03,2016
Zero Escape: Zero Time Dilemma,,3DS,Adventure,Aksys Games,0.12,2016
Zero Escape: Zero Time Dilemma,,PSV,Adventure,Aksys Games,0.11,2016
Yuukyuu no Tierblade: Lost Chronicle,,PSV,Adventure,Idea Factory,0.02,2016
Yunohana Spring! Cherishing Time,,PSV,Adventure,Idea Factory,0.02,2016
Yomawari: Night Alone,,PSV,Adventure,NIS America,0.16,2016
Yokai Sangokushi,,3DS,Action,Level 5,0.57,2016
Yakuza Kiwami,,PS3,Adventure,Sega,0.13,2016
Yahari Game Demo Ore no Seishun Love-Kome wa Machigatteiru. Zoku,,PSV,Adventure,5pb,0.04,2016
XCOM 2,,PS4,Strategy,2K Games,0.31,2016
XCOM 2,,XOne,Strategy,2K Games,0.19,2016
XCOM 2,,PC,Strategy,Take-Two Interactive,0.2,2016
WWE 2K17,,PS4,Sports,2K Games,1.22,2016
WWE 2K17,,XOne,Sports,2K Games,0.57,2016
WWE 2K17,,PS3,Sports,2K Games,0.37,2016
WWE 2K17,,X360,Sports,2K Games,0.3,2016
WRC 6,,PC,Racing,PQube,0.02,2016
Worms: WMD,,PS4,Strategy,Team17 Digital Ltd,0.05,2016
Worms: WMD,,XOne,Strategy,Team17 Digital Ltd,0.02,2016
World of Warcraft: Legion,,PC,Role-Playing,Activision,0.29,2016
World of Final Fantasy,,PS4,Role-Playing,Square Enix,0.62,2016
World of Final Fantasy,,PSV,Role-Playing,Square Enix,0.35,2016
Winning Post 8 2016,,PS4,Simulation,Tecmo Koei,0.03,2016
Winning Post 8 2016,,PS3,Simulation,Tecmo Koei,0.02,2016
Winning Post 8 2016,,PSV,Simulation,Tecmo Koei,0.02,2016
Werewolves Within,,PS4,Misc,Ubisoft,0.05,2016
We Sing (2016),,PS4,Music,THQ Nordic,0.03,2016
Watch Dogs 2,,PS4,Action,Ubisoft,3.36,2016
Watch Dogs 2,,XOne,Action,Ubisoft,1.35,2016
Warhammer: The End Times - Vermintide,,PS4,Action,Games Workshop,0.07,2016
Warhammer: The End Times - Vermintide,,XOne,Action,Games Workshop,0.03,2016
Wand of Fortune R,,PSV,Adventure,Idea Factory,0.03,2016
Valkyrie Drive: Bhikkhuni,,PSV,Action,PQube,0.17,2016
Valkyria Chronicles Remastered,,PS4,Role-Playing,Sega,0.33,2016
Valentino Rossi: The Game,,PS4,Racing,Namco Bandai Games,0.13,2016
Valentino Rossi: The Game,,XOne,Racing,Namco Bandai Games,0.07,2016
Valentino Rossi: The Game,,PC,Racing,Namco Bandai Games,0.02,2016
Valentino Rossi: The Game,,PC,Racing,Namco Bandai Games,0.01,2016
Utawarerumono: Mask of Truth,,PS3,Visual Novel,Aqua Plus,0.04,2016
Uta no Prince-Sama: Music 3,,PSV,Music,Broccoli,0.06,2016
Uppers,,PSV,Action,Marvelous Entertainment,0.03,2016
Until Dawn: Rush of Blood,,PS4,Shooter,Sony Interactive Entertainment,0.85,2016
UEFA Euro 2016,,PS4,Sports,Konami Digital Entertainment,0.31,2016
UEFA Euro 2016,,PS3,Sports,Konami Digital Entertainment,0.1,2016
Tyranny,,PC,Role-Playing,Paradox Interactive,0.02,2016
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,,PS3,Simulation,Namco Bandai Games,0.04,2016
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,,PS3,Misc,Namco Bandai Games,0.03,2016
Tumblestone,,PS4,Puzzle,Nighthawk Interactive,0.03,2016
Tumblestone,,WiiU,Puzzle,Nighthawk Interactive,0.02,2016
Tropico 5,,XOne,Simulation,Kalypso Media,0.02,2016
Trillion: God of Destruction,,PSV,Role-Playing,Idea Factory,0.13,2016
TrackMania Turbo,,PS4,Racing,Ubisoft,0.47,2016
TrackMania Turbo,,XOne,Racing,Ubisoft,0.1,2016
TrackMania Turbo,,PC,Action,Ubisoft,0.01,2016
Toukiden 2,,PS3,Action,Tecmo Koei,0.04,2016
Touhou Shinpiroku ~ Urban Legend in Limbo,,PS4,Fighting,Mediascape,0.02,2016
Touhou Genso Rondo: Bullet Ballet,,PS4,Shooter,NIS America,0.07,2016
Total War: WARHAMMER,,PC,Strategy,Sega,0.1,2016
Total War Attila: Tyrants & Kings,,PC,Strategy,Koch Media,0.02,2016
Total War Attila: Tyrants & Kings,,PC,Strategy,Koch Media,0.01,2016
Tom Clancy's The Division,,PS4,Shooter,Ubisoft,4.37,2016
Tom Clancy's The Division,,XOne,Shooter,Ubisoft,2.59,2016
Tom Clancy's The Division,,PC,Shooter,Ubisoft,0.48,2016
Tom Clancy's The Division,,PC,Shooter,Ubisoft,0.37,2016
Tokyo Twilight Ghost Hunters Daybreak: Special Gigs,,PS4,Adventure,NIS America,0.05,2016
Tokyo Mirage Sessions #FE,,WiiU,Role-Playing,Nintendo,0.33,2016
Titanfall 2,,PS4,Shooter,Electronic Arts,1.72,2016
Titanfall 2,,XOne,Shooter,Electronic Arts,1.37,2016
Titanfall 2,,PC,Shooter,Electronic Arts,0.2,2016
This War of Mine,,PS4,Action,11 bit studios,0.03,2016
The Witch and the Hundred Knight,,PS4,Role-Playing,NIS America,0.11,2016
The Three Kingdoms Love Story ~ The Art of Otome!,,PSV,Visual Novel,Prototype,0.02,2016
The Technomancer,,PS4,Role-Playing,Focus Home Interactive,0.09,2016
The Technomancer,,XOne,Role-Playing,Focus Home Interactive,0.05,2016
The Technomancer,,PC,Role-Playing,Focus Home Interactive,0.01,2016
The Sims 4: City Living,,PC,Simulation,Electronic Arts,0.35,2016
The Legend of Heroes: Trails of Cold Steel II,,PSV,Role-Playing,Xseed Games,0.26,2016
The Legend of Heroes: Trails of Cold Steel II,,PS3,Role-Playing,Xseed Games,0.22,2016
The Legend of Heroes: Trails in the Sky Third Chapter,,PSV,Role-Playing,Nihon Falcom Corporation,0.04,2016
The Last Guardian,,PS4,Action-Adventure,Sony Interactive Entertainment,1.29,2016
The King of Fighters XIV,,PS4,Fighting,Atlus,0.34,2016
The Idolmaster: Platinum Stars,,PS4,Simulation,Namco Bandai Games,0.11,2016
The Heavy Rain and Beyond: Two Souls Collection,,PS4,Action,Sony Computer Entertainment,0.28,2016
The Elder Scrolls V: Skyrim Special Edition,,PS4,Role-Playing,Bethesda Softworks,3.36,2016
The Elder Scrolls V: Skyrim Special Edition,,XOne,Role-Playing,Bethesda Softworks,1.83,2016
The Dwarves,,PS4,Role-Playing,THQ Nordic,0.03,2016
The Dwarves,,XOne,Role-Playing,THQ Nordic,0.02,2016
The Book of Unwritten Tales 2,,WiiU,Adventure,Nordic Games,0.02,2016
Terraria,,WiiU,Action,505 Games,0.04,2016
Teenage Mutant Ninja Turtles: Mutants in Manhattan,,PS4,Action,Activision,0.12,2016
Teenage Mutant Ninja Turtles: Mutants in Manhattan,,PS3,Action,Activision,0.1,2016
Teenage Mutant Ninja Turtles: Mutants in Manhattan,,X360,Action,Activision,0.09,2016
Teenage Mutant Ninja Turtles: Mutants in Manhattan,,XOne,Action,Activision,0.07,2016
Teddy Together,,3DS,Simulation,Nintendo,0.03,2016
Tales of Berseria,,PS3,Role-Playing,Namco Bandai Games,0.13,2016
Taishou x Alice: All in One,,PSV,Visual Novel,Prototype,0.02,2016
Taishou Moebius Line Vitable,,PSV,Adventure,Dramatic Create,0.03,2016
Taiko no Tatsujin: Don Don! Mystery Adventure,,3DS,Music,Namco Bandai Games,0.14,2016
Syberia III,,PS4,Adventure,Anuman,0.05,2016
Sword Art Online: Hollow Realization,,PS4,Role-Playing,Namco Bandai Games,0.41,2016
Suran Digit,,PSV,Adventure,Idea Factory,0.02,2016
Superdimension Neptunia VS Sega Hard Girls: Yume no Gattai Special,,PSV,Role-Playing,Idea Factory,0.04,2016
Superdimension Neptune vs Sega Hard Girls,,PSV,Role-Playing,Idea Factory International,0.03,2016
Super Stardust Ultra VR,,PS4,Shooter,Sony Interactive Entertainment,0.02,2016
Super Robot Wars OG: The Moon Dwellers,,PS4,Misc,Namco Bandai Games,0.11,2016
Super Robot Wars OG: The Moon Dwellers,,PS3,Misc,Namco Bandai Games,0.08,2016
Super Dungeon Bros,,PS4,Action,Wired Productions,0.03,2016
Sumikko Gurashi: Mura o Tsukurundesu,,3DS,Misc,Nippon Columbia,0.22,2016
Style Savvy: Fashion Forward,,3DS,Simulation,Nintendo,0.24,2016
Street Fighter V,,PS4,Fighting,Capcom,1.39,2016
Street Fighter V,,PC,Fighting,Capcom,0.07,2016
Street Fighter V,,PC,Fighting,Capcom,0.05,2016
Strawberry Nauts,,PSV,Adventure,Unknown,0.02,2016
Stranger of Sword City,,PSV,Role-Playing,NIS America,0.06,2016
Storm Lover 2nd V,,PSV,Adventure,D3Publisher,0.03,2016
Stellaris,,PC,Strategy,Paradox Interactive,0.03,2016
Steins;Gate 0,,PSV,Adventure,PQube,0.15,2016
Steins;Gate 0,,PS4,Adventure,PQube,0.07,2016
Steep,,PS4,Sports,Ubisoft,1.01,2016
Steep,,XOne,Sports,Ubisoft,0.48,2016
SteamWorld Collection,,WiiU,Misc,Rising Star Games,0.04,2016
SteamWorld Collection,,PS4,Misc,Rising Star Games,0.02,2016
Star Ocean 5: Integrity and Faithlessness,,PS4,Role-Playing,Square Enix,0.45,2016
Star Ocean 5: Integrity and Faithlessness,,PS3,Role-Playing,Square Enix,0.06,2016
Star Fox: Zero,,WiiU,Shooter,Nintendo,0.44,2016
Sonic Boom: Fire & Ice,,3DS,Platform,Sega,0.25,2016
Song of the Deep,,PS4,Action,Insomniac Games,0.15,2016
Song of the Deep,,XOne,Action,Insomniac Games,0.13,2016
Song of the Deep,,PC,Action,Insomniac Games,0.07,2016
Song of the Deep,,PC,Action,Insomniac Games,0.02,2016
Skylanders Imaginators,,WiiU,Platform,Activision,0.45,2016
Skylanders Imaginators,,PS4,Platform,Activision,0.43,2016
Skylanders Imaginators,,X360,Platform,Activision,0.29,2016
Skylanders Imaginators,,PS3,Platform,Activision,0.28,2016
Skylanders Imaginators,,XOne,Platform,Activision,0.27,2016
Skullgirls: 2nd Encore,,PS4,Fighting,Arc System Works,0.02,2016
Shitsuji ga Aruji o Erabu Toki,,PSV,Adventure,Unknown,0.03,2016
Shirogane x Spirits!,,PSV,Adventure,Technical Associates Inc,0.02,2016
Shiren The Wanderer: The Tower of Fortune and the Dice of Fate,,PSV,Action,Aksys Games,0.06,2016
Shin Megami Tensei IV: Apocalypse,,3DS,Role-Playing,Atlus,0.37,2016
Shin Hayarigami 2,,PSV,Adventure,Nippon Ichi Software,0.03,2016
Shin Hayarigami 2,,PS4,Adventure,Nippon Ichi Software,0.03,2016
Sherlock Holmes: The Devil's Daughter,,PS4,Adventure,Bigben Interactive,0.06,2016
Sherlock Holmes: The Devil's Daughter,,XOne,Adventure,Bigben Interactive,0.06,2016
Shantae: Half-Genie Hero,,PS4,Platform,Xseed Games,0.08,2016
